TAG_DATA_DATE,ACTUAL_VALUE,PREDICT_VALUE,RESIDUAL_VALUE
2018-12-09 19:38:00,361.61288,359.20578,2.4071
2018-12-09 19:39:00,361.811,359.28756,2.52344
2018-12-09 19:40:00,360.86139,359.27358,1.58781
2018-12-09 19:41:00,360.91501,359.18144,1.73357
2018-12-09 19:42:00,360.40167,358.95576,1.44591
2018-12-09 19:43:00,360.22198,359.14065,1.08133
2018-12-09 19:44:00,360.79532,359.3457,1.44962
2018-12-09 19:45:00,360.759,359.36861,1.39039
2018-12-09 19:46:00,361.63707,359.12408,2.51299
2018-12-09 19:47:00,361.59201,359.16618,2.42583
2018-12-09 19:48:00,361.35378,359.10675,2.24703
2018-12-09 19:49:00,361.492,359.03111,2.46089
2018-12-09 19:50:00,361.19784,359.14112,2.05672
2018-12-09 19:51:00,361.26801,359.27018,1.99783
2018-12-09 19:52:00,361.05001,359.36658,1.68343
2018-12-09 19:53:00,361.08499,359.4352,1.64979
2018-12-09 19:54:00,360.65997,359.37556,1.28441
2018-12-09 19:55:00,360.72101,359.0415,1.67951
2018-12-09 19:56:00,360.95773,359.24853,1.7092
2018-12-09 19:57:00,361.12201,358.98515,2.13686
2018-12-09 19:58:00,360.26458,358.82204,1.44254
2018-12-09 19:59:00,360.16,359.15416,1.00584
2018-12-09 20:00:00,361.38324,359.29262,2.09062
2018-12-09 20:01:00,361.65399,359.34542,2.30857
2018-12-09 20:02:00,361.26607,359.2991,1.96697
2018-12-09 20:03:00,361.306,359.3183,1.9877
2018-12-09 20:04:00,360.35722,359.31929,1.03793
2018-12-09 20:05:00,360.19199,359.1612,1.03079
2018-12-09 20:06:00,360.68076,359.18244,1.49832
2018-12-09 20:07:00,360.62201,359.25856,1.36345
2018-12-09 20:08:00,360.6814,359.2906,1.3908
2018-12-09 20:09:00,360.69699,359.24627,1.45072
2018-12-09 20:10:00,361.79195,359.11387,2.67808
2018-12-09 20:11:00,362.03799,359.16331,2.87468
2018-12-09 20:12:00,360.97077,359.094,1.87677
2018-12-09 20:13:00,361.10501,359.4284,1.67661
2018-12-09 20:14:00,360.73752,359.21622,1.5213
2018-12-09 20:15:00,360.89001,359.18995,1.70006
2018-12-09 20:16:00,360.58513,358.98741,1.59772
2018-12-09 20:17:00,360.68799,359.01409,1.6739
2018-12-09 20:18:00,361.19248,358.81792,2.37456
2018-12-09 20:19:00,361.41,358.72076,2.68924
2018-12-09 20:20:00,359.90468,358.74835,1.15633
2018-12-09 20:21:00,359.82901,358.38508,1.44393
2018-12-09 20:22:00,360.84428,358.52271,2.32157
2018-12-09 20:23:00,360.67999,358.46023,2.21976
2018-12-09 20:24:00,360.65639,358.81116,1.84523
2018-12-09 20:25:00,360.664,358.90455,1.75945
2018-12-09 20:26:00,360.23875,359.15232,1.08643
2018-12-09 20:27:00,360.22601,359.08524,1.14077
2018-12-09 20:28:00,360.30104,358.92789,1.37315
2018-12-09 20:29:00,360.35599,358.95039,1.4056
2018-12-09 20:30:00,360.91974,359.02449,1.89525
2018-12-09 20:31:00,361.04999,359.01597,2.03402
2018-12-09 20:32:00,361.16028,359.00314,2.15714
2018-12-09 20:33:00,361.31201,359.72594,1.58607
2018-12-09 20:34:00,360.68826,359.19948,1.48878
2018-12-09 20:35:00,360.75101,359.07656,1.67445
2018-12-09 20:36:00,361.29071,358.76359,2.52712
2018-12-09 20:37:00,361.37399,359.08275,2.29124
2018-12-09 20:38:00,360.73662,358.9857,1.75092
2018-12-09 20:39:00,360.629,359.40892,1.22008
2018-12-09 20:40:00,360.91009,358.70841,2.20168
2018-12-09 20:41:00,361.043,358.60175,2.44125
2018-12-09 20:42:00,360.7564,358.47387,2.28253
2018-12-09 20:43:00,360.82999,358.08179,2.7482
2018-12-09 20:44:00,360.77988,358.63456,2.14532
2018-12-09 20:45:00,360.92401,358.37045,2.55356
2018-12-09 20:46:00,360.58616,358.72632,1.85984
2018-12-09 20:47:00,360.62799,358.39142,2.23657
2018-12-09 20:48:00,360.77305,358.68813,2.08492
2018-12-09 20:49:00,360.80499,358.44588,2.35911
2018-12-09 20:50:00,360.91458,358.73779,2.17679
2018-12-09 20:51:00,361.026,358.88636,2.13964
2018-12-09 20:52:00,361.38816,359.21286,2.1753
2018-12-09 20:53:00,361.51099,359.31108,2.19991
2018-12-09 20:54:00,359.7566,359.06011,0.69649
2018-12-09 20:55:00,359.56,358.93595,0.62405
2018-12-09 20:56:00,360.51544,358.83374,1.6817
2018-12-09 20:57:00,360.33899,359.07348,1.26551
2018-12-09 20:58:00,360.46165,359.05886,1.40279
2018-12-09 20:59:00,360.397,358.89392,1.50308
2018-12-09 21:00:00,359.67121,359.14241,0.5288
2018-12-09 21:01:00,359.71399,359.11943,0.59456
2018-12-09 21:02:00,359.67773,358.85877,0.81896
2018-12-09 21:03:00,359.526,359.06703,0.45897
2018-12-09 21:04:00,360.68081,358.98977,1.69104
2018-12-09 21:05:00,360.92001,359.15111,1.7689
2018-12-09 21:06:00,361.55733,358.76334,2.79399
2018-12-09 21:07:00,361.68301,359.00681,2.6762
2018-12-09 21:08:00,360.80648,358.76267,2.04381
2018-12-09 21:09:00,360.83899,358.39772,2.44127
2018-12-09 21:10:00,360.29022,358.40401,1.88621
2018-12-09 21:11:00,360.09399,358.05141,2.04258
2018-12-09 21:12:00,361.26604,358.27549,2.99055
2018-12-09 21:13:00,361.23999,358.24979,2.9902
2018-12-09 21:14:00,360.91042,358.16859,2.74183
2018-12-09 21:15:00,360.93799,357.94443,2.99356
2018-12-09 21:16:00,361.18262,358.45431,2.72831
2018-12-09 21:17:00,361.32599,358.54198,2.78401
2018-12-09 21:18:00,360.15704,358.35622,1.80082
2018-12-09 21:19:00,360.073,358.75847,1.31453
2018-12-09 21:20:00,360.49409,358.54457,1.94952
2018-12-09 21:21:00,360.36099,358.41071,1.95028
2018-12-09 21:22:00,360.88098,358.30957,2.57141
2018-12-09 21:23:00,360.94601,358.75736,2.18865
2018-12-09 21:24:00,359.70248,358.54142,1.16106
2018-12-09 21:25:00,359.569,358.84974,0.71926
2018-12-09 21:26:00,361.27497,358.65371,2.62126
2018-12-09 21:27:00,361.52899,358.78505,2.74394
2018-12-09 21:28:00,360.52425,358.32487,2.19938
2018-12-09 21:29:00,360.34399,358.44773,1.89626
2018-12-09 21:30:00,360.53334,358.21154,2.3218
2018-12-09 21:31:00,360.52802,358.07039,2.45763
2018-12-09 21:32:00,360.48432,358.15944,2.32488
2018-12-09 21:33:00,360.57901,358.16942,2.40959
2018-12-09 21:34:00,361.52667,358.17155,3.35512
2018-12-09 21:35:00,361.70901,358.13986,3.56915
2018-12-09 21:36:00,361.60501,358.05033,3.55468
2018-12-09 21:37:00,361.582,358.26544,3.31656
2018-12-09 21:38:00,360.40023,358.35718,2.04305
2018-12-09 21:39:00,360.49701,358.1293,2.36771
2018-12-09 21:40:00,360.72988,358.35904,2.37084
2018-12-09 21:41:00,360.77399,358.49425,2.27974
2018-12-09 21:42:00,361.07594,358.54052,2.53542
2018-12-09 21:43:00,360.99799,358.68111,2.31688
2018-12-09 21:44:00,360.56956,358.60925,1.96031
2018-12-09 21:45:00,360.345,358.97191,1.37309
2018-12-09 21:46:00,360.52266,358.70921,1.81345
2018-12-09 21:47:00,360.439,359.10958,1.32942
2018-12-09 21:48:00,360.73254,358.79794,1.9346
2018-12-09 21:49:00,360.905,358.80296,2.10204
2018-12-09 21:50:00,359.8907,358.5521,1.3386
2018-12-09 21:51:00,359.83099,358.22465,1.60634
2018-12-09 21:52:00,359.68855,358.2614,1.42715
2018-12-09 21:53:00,359.57199,357.94428,1.62771
2018-12-09 21:54:00,360.42075,358.31448,2.10627
2018-12-09 21:55:00,360.27701,358.5195,1.75751
2018-12-09 21:56:00,360.40299,358.20192,2.20107
2018-12-09 21:57:00,360.14801,358.19838,1.94963
2018-12-09 21:58:00,359.9763,357.95866,2.01764
2018-12-09 21:59:00,359.716,358.13858,1.57742
2018-12-09 22:00:00,361.02703,358.38867,2.63836
2018-12-09 22:01:00,361.151,358.26605,2.88495
2018-12-09 22:02:00,360.06015,358.2591,1.80105
2018-12-09 22:03:00,359.92801,358.37695,1.55106
2018-12-09 22:04:00,360.61018,358.25427,2.35591
2018-12-09 22:05:00,360.42499,358.57357,1.85142
2018-12-09 22:06:00,361.08603,358.25397,2.83206
2018-12-09 22:07:00,361.20999,358.43632,2.77367
2018-12-09 22:08:00,361.20993,358.30772,2.90221
2018-12-09 22:09:00,361.01199,358.40044,2.61155
2018-12-09 22:10:00,360.26454,358.41,1.85454
2018-12-09 22:11:00,360.10501,358.36122,1.74379
2018-12-09 22:12:00,359.53728,357.97817,1.55911
2018-12-09 22:13:00,359.45001,357.82113,1.62888
2018-12-09 22:14:00,360.63041,357.9324,2.69801
2018-12-09 22:15:00,360.54599,357.70178,2.84421
2018-12-09 22:16:00,359.97846,357.58051,2.39795
2018-12-09 22:17:00,359.99899,357.48014,2.51885
2018-12-09 22:18:00,360.06446,357.64562,2.41884
2018-12-09 22:19:00,359.98099,357.46919,2.5118
2018-12-09 22:20:00,360.26957,357.56361,2.70596
2018-12-09 22:21:00,360.29599,357.88448,2.41151
2018-12-09 22:22:00,360.8772,358.14423,2.73297
2018-12-09 22:23:00,360.76501,357.7509,3.01411
2018-12-09 22:24:00,361.45256,358.07003,3.38253
2018-12-09 22:25:00,361.63699,358.29102,3.34597
2018-12-09 22:26:00,360.7833,358.23924,2.54406
2018-12-09 22:27:00,360.36899,357.97387,2.39512
2018-12-09 22:28:00,361.58234,358.16876,3.41358
2018-12-09 22:29:00,361.59698,358.11736,3.47962
2018-12-09 22:30:00,361.21533,358.25518,2.96015
2018-12-09 22:31:00,361.21799,358.5005,2.71749
2018-12-09 22:32:00,360.37848,358.59331,1.78517
2018-12-09 22:33:00,360.25299,358.96771,1.28528
2018-12-09 22:34:00,360.69162,358.94601,1.74561
2018-12-09 22:35:00,360.746,359.01342,1.73258
2018-12-09 22:36:00,360.71063,358.79934,1.91129
2018-12-09 22:37:00,360.823,358.96625,1.85675
2018-12-09 22:38:00,359.79993,358.73176,1.06817
2018-12-09 22:39:00,359.71399,358.24504,1.46895
2018-12-09 22:40:00,359.86745,358.77091,1.09654
2018-12-09 22:41:00,359.961,358.93238,1.02862
2018-12-09 22:42:00,359.5206,358.68042,0.84018
2018-12-09 22:43:00,359.53601,358.90037,0.63564
2018-12-09 22:44:00,360.85016,358.83981,2.01035
2018-12-09 22:45:00,360.86499,358.88577,1.97922
2018-12-09 22:46:00,360.97181,359.05949,1.91232
2018-12-09 22:47:00,361.04901,359.27786,1.77115
2018-12-09 22:48:00,361.03593,359.57223,1.4637
2018-12-09 22:49:00,361.01501,359.57018,1.44483
2018-12-09 22:50:00,361.08084,359.37511,1.70573
2018-12-09 22:51:00,361.23599,359.28536,1.95063
2018-12-09 22:52:00,360.77167,359.18705,1.58462
2018-12-09 22:53:00,360.80399,359.24645,1.55754
2018-12-09 22:54:00,361.11814,359.37617,1.74197
2018-12-09 22:55:00,361.198,359.33004,1.86796
2018-12-09 22:56:00,362.05413,359.82471,2.22942
2018-12-09 22:57:00,362.203,359.96964,2.23336
2018-12-09 22:58:00,361.25804,360.00012,1.25792
2018-12-09 22:59:00,361.12,359.8578,1.2622
2018-12-09 23:00:00,360.94917,359.76395,1.18522
2018-12-09 23:01:00,360.991,359.42197,1.56903
2018-12-09 23:02:00,360.80843,359.60641,1.20202
2018-12-09 23:03:00,360.85901,359.73623,1.12278
2018-12-09 23:04:00,361.22621,359.83022,1.39599
2018-12-09 23:05:00,361.319,359.83344,1.48556
2018-12-09 23:06:00,361.40149,359.96745,1.43404
2018-12-09 23:07:00,361.44199,359.77789,1.6641
2018-12-09 23:08:00,361.65704,359.89592,1.76112
2018-12-09 23:09:00,361.59601,359.97904,1.61697
2018-12-09 23:10:00,361.8391,360.10274,1.73636
2018-12-09 23:11:00,361.94501,360.33577,1.60924
2018-12-09 23:12:00,361.60086,360.26364,1.33722
2018-12-09 23:13:00,361.41699,360.31774,1.09925
2018-12-09 23:14:00,361.72245,360.25531,1.46714
2018-12-09 23:15:00,361.789,360.31874,1.47026
2018-12-09 23:16:00,362.81622,360.57647,2.23975
2018-12-09 23:17:00,363.04401,360.65572,2.38829
2018-12-09 23:18:00,361.98478,360.45788,1.5269
2018-12-09 23:19:00,361.90701,360.41813,1.48888
2018-12-09 23:20:00,361.17636,360.5369,0.63946
2018-12-09 23:21:00,361.18701,359.95069,1.23632
2018-12-09 23:22:00,360.45978,360.1735,0.28628
2018-12-09 23:23:00,360.34,359.87607,0.46393
2018-12-09 23:24:00,360.69371,360.09889,0.59482
2018-12-09 23:25:00,360.66101,360.39291,0.2681
2018-12-09 23:26:00,360.37701,360.70647,-0.32946
2018-12-09 23:27:00,360.25,360.41894,-0.16894
2018-12-09 23:28:00,361.35236,360.40383,0.94853
2018-12-09 23:29:00,361.23599,360.2126,1.02339
2018-12-09 23:30:00,361.29749,360.19174,1.10575
2018-12-09 23:31:00,361.30301,360.15297,1.15004
2018-12-09 23:32:00,361.52469,360.07406,1.45063
2018-12-09 23:33:00,361.58401,360.26248,1.32153
2018-12-09 23:34:00,361.91933,360.13395,1.78538
2018-12-09 23:35:00,363.07044,360.172,2.89844
2018-12-09 23:36:00,363.36801,360.04145,3.32656
2018-12-09 23:37:00,362.46643,360.02118,2.44525
2018-12-09 23:38:00,362.57101,359.79505,2.77596
2018-12-09 23:39:00,362.27581,359.74773,2.52808
2018-12-09 23:40:00,362.14499,359.77346,2.37153
2018-12-09 23:41:00,361.39344,360.04891,1.34453
2018-12-09 23:42:00,361.34799,360.03419,1.3138
2018-12-09 23:43:00,361.33049,360.19821,1.13228
2018-12-09 23:44:00,361.57101,360.37852,1.19249
2018-12-09 23:45:00,362.19001,360.08756,2.10245
2018-12-09 23:46:00,362.28299,359.79752,2.48547
2018-12-09 23:47:00,361.60174,359.98048,1.62126
2018-12-09 23:48:00,361.539,360.06309,1.47591
2018-12-09 23:49:00,362.23423,360.21093,2.0233
2018-12-09 23:50:00,362.38501,360.08197,2.30304
2018-12-09 23:51:00,362.36659,360.22229,2.1443
2018-12-09 23:52:00,362.48999,360.19686,2.29313
2018-12-09 23:53:00,361.86088,360.06011,1.80077
2018-12-09 23:54:00,361.92401,359.70248,2.22153
2018-12-09 23:55:00,361.47532,359.94331,1.53201
2018-12-09 23:56:00,361.48901,359.88128,1.60773
2018-12-09 23:57:00,361.20164,359.99635,1.20529
2018-12-09 23:58:00,361.07101,360.23866,0.83235
2018-12-09 23:59:00,361.38927,360.26678,1.12249
2018-12-10 00:00:00,361.17099,360.30608,0.86491
2018-12-10 00:01:00,361.40171,360.11391,1.2878
2018-12-10 00:02:00,361.40399,359.93592,1.46807
2018-12-10 00:03:00,360.1393,359.7482,0.3911
2018-12-10 00:04:00,359.96799,359.84828,0.11971
2018-12-10 00:05:00,360.4709,359.86853,0.60237
2018-12-10 00:06:00,360.26099,359.98843,0.27256
2018-12-10 00:07:00,362.28995,359.83563,2.45432
2018-12-10 00:08:00,362.42001,359.75246,2.66755
2018-12-10 00:09:00,361.5016,359.76234,1.73926
2018-12-10 00:10:00,361.49399,359.92463,1.56936
2018-12-10 00:11:00,360.92913,359.94781,0.98132
2018-12-10 00:12:00,361.00101,359.9233,1.07771
2018-12-10 00:13:00,361.2474,359.84661,1.40079
2018-12-10 00:14:00,361.02399,359.76567,1.25832
2018-12-10 00:15:00,361.49103,360.1283,1.36273
2018-12-10 00:16:00,361.32199,359.68189,1.6401
2018-12-10 00:17:00,361.57358,359.83136,1.74222
2018-12-10 00:18:00,361.5,360.01934,1.48066
2018-12-10 00:19:00,361.90437,360.03773,1.86664
2018-12-10 00:20:00,362.03101,360.26378,1.76723
2018-12-10 00:21:00,361.9291,360.31717,1.61193
2018-12-10 00:22:00,362.06201,360.1789,1.88311
2018-12-10 00:23:00,363.06199,360.20598,2.85601
2018-12-10 00:24:00,363.23901,360.44143,2.79758
2018-12-10 00:25:00,361.94342,360.62202,1.3214
2018-12-10 00:26:00,361.91299,360.44606,1.46693
2018-12-10 00:27:00,361.30764,360.17909,1.12855
2018-12-10 00:28:00,361.31201,360.27672,1.03529
2018-12-10 00:29:00,362.15773,360.28444,1.87329
2018-12-10 00:30:00,362.08301,360.26987,1.81314
2018-12-10 00:31:00,362.98382,360.53768,2.44614
2018-12-10 00:32:00,363.28101,360.36809,2.91292
2018-12-10 00:33:00,362.13499,360.24262,1.89237
2018-12-10 00:34:00,362.08099,360.00818,2.07281
2018-12-10 00:35:00,362.00061,360.18399,1.81662
2018-12-10 00:36:00,361.94299,359.95704,1.98595
2018-12-10 00:37:00,362.40212,360.36901,2.03311
2018-12-10 00:38:00,362.78601,360.0475,2.73851
2018-12-10 00:39:00,362.43978,360.10831,2.33147
2018-12-10 00:40:00,362.50101,359.98476,2.51625
2018-12-10 00:41:00,361.84305,360.16236,1.68069
2018-12-10 00:42:00,361.85199,360.07823,1.77376
2018-12-10 00:43:00,361.41421,360.61943,0.79478
2018-12-10 00:44:00,361.26401,360.86043,0.40358
2018-12-10 00:45:00,362.40218,360.95441,1.44777
2018-12-10 00:46:00,362.28601,360.98651,1.2995
2018-12-10 00:47:00,362.19325,360.9851,1.20815
2018-12-10 00:48:00,362.03601,360.64092,1.39509
2018-12-10 00:49:00,362.24111,360.59883,1.64228
2018-12-10 00:50:00,362.24301,360.6715,1.57151
2018-12-10 00:51:00,361.5552,360.66474,0.89046
2018-12-10 00:52:00,361.50101,360.55838,0.94263
2018-12-10 00:53:00,362.69797,360.70266,1.99531
2018-12-10 00:54:00,362.73999,360.86573,1.87426
2018-12-10 00:55:00,361.97882,360.51874,1.46008
2018-12-10 00:56:00,361.85199,360.37607,1.47592
2018-12-10 00:57:00,362.01921,360.45533,1.56388
2018-12-10 00:58:00,362.004,360.09455,1.90945
2018-12-10 00:59:00,362.01794,360.32425,1.69369
2018-12-10 01:00:00,362.013,360.64384,1.36916
2018-12-10 01:01:00,361.17092,360.82293,0.34799
2018-12-10 01:02:00,363.21288,360.73588,2.477
2018-12-10 01:03:00,363.29901,360.6219,2.67711
2018-12-10 01:04:00,362.72437,360.74628,1.97809
2018-12-10 01:05:00,362.664,360.86383,1.80017
2018-12-10 01:06:00,362.42962,360.70757,1.72205
2018-12-10 01:07:00,362.405,360.91793,1.48707
2018-12-10 01:08:00,362.17515,361.22805,0.9471
2018-12-10 01:09:00,362.151,360.88207,1.26893
2018-12-10 01:10:00,361.91844,360.7802,1.13824
2018-12-10 01:11:00,361.89401,360.2751,1.61891
2018-12-10 01:12:00,361.69672,360.38487,1.31185
2018-12-10 01:13:00,361.67599,360.36371,1.31228
2018-12-10 01:14:00,361.93573,360.13382,1.80191
2018-12-10 01:15:00,361.96301,360.04272,1.92029
2018-12-10 01:16:00,361.39652,360.14351,1.25301
2018-12-10 01:17:00,361.33701,360.36997,0.96704
2018-12-10 01:18:00,362.18129,360.18886,1.99243
2018-12-10 01:19:00,362.26999,360.40821,1.86178
2018-12-10 01:20:00,363.04371,360.92059,2.12312
2018-12-10 01:21:00,363.125,360.98041,2.14459
2018-12-10 01:22:00,362.51689,361.17843,1.33846
2018-12-10 01:23:00,362.453,360.92271,1.53029
2018-12-10 01:24:00,361.69378,360.35015,1.34363
2018-12-10 01:25:00,361.61401,360.27171,1.3423
2018-12-10 01:26:00,362.20945,360.39754,1.81191
2018-12-10 01:27:00,362.272,360.25386,2.01814
2018-12-10 01:28:00,361.9788,361.12946,0.84934
2018-12-10 01:29:00,361.948,360.89643,1.05157
2018-12-10 01:30:00,361.58421,360.7027,0.88151
2018-12-10 01:31:00,361.54599,360.58048,0.96551
2018-12-10 01:32:00,361.051,359.88425,1.16675
2018-12-10 01:33:00,360.99899,359.70723,1.29176
2018-12-10 01:34:00,361.41255,359.97858,1.43397
2018-12-10 01:35:00,361.45599,360.25617,1.19982
2018-12-10 01:36:00,362.24781,360.41602,1.83179
2018-12-10 01:37:00,362.33099,360.80469,1.5263
2018-12-10 01:38:00,362.53643,360.76428,1.77215
2018-12-10 01:39:00,362.55801,360.9174,1.64061
2018-12-10 01:40:00,363.19054,360.89092,2.29962
2018-12-10 01:41:00,363.25699,361.17673,2.08026
2018-12-10 01:42:00,362.88235,361.4378,1.44455
2018-12-10 01:43:00,362.84299,360.93015,1.91284
2018-12-10 01:44:00,362.82128,361.08177,1.73951
2018-12-10 01:45:00,362.819,361.11352,1.70548
2018-12-10 01:46:00,362.09416,360.77871,1.31545
2018-12-10 01:47:00,362.01801,360.4717,1.54631
2018-12-10 01:48:00,362.23427,360.4132,1.82107
2018-12-10 01:49:00,362.25699,360.31263,1.94436
2018-12-10 01:50:00,362.40451,360.26972,2.13479
2018-12-10 01:51:00,362.42001,360.47964,1.94037
2018-12-10 01:52:00,362.20463,360.45344,1.75119
2018-12-10 01:53:00,362.18201,360.53196,1.65005
2018-12-10 01:54:00,362.61365,360.46444,2.14921
2018-12-10 01:55:00,362.659,360.51121,2.14779
2018-12-10 01:56:00,362.659,360.27228,2.38672
2018-12-10 01:57:00,362.659,360.21593,2.44307
2018-12-10 01:58:00,362.78658,359.79225,2.99433
2018-12-10 01:59:00,362.79999,359.76401,3.03598
2018-12-10 02:00:00,362.15117,359.33127,2.8199
2018-12-10 02:01:00,362.08301,359.68442,2.39859
2018-12-10 02:02:00,362.18163,359.8083,2.37333
2018-12-10 02:03:00,362.19199,360.04755,2.14444
2018-12-10 02:04:00,362.4671,360.25597,2.21113
2018-12-10 02:05:00,362.496,360.22186,2.27414
2018-12-10 02:06:00,361.7603,360.3014,1.4589
2018-12-10 02:07:00,361.68301,360.31383,1.36918
2018-12-10 02:08:00,361.53187,360.38504,1.14683
2018-12-10 02:09:00,361.51599,360.17031,1.34568
2018-12-10 02:10:00,361.64449,360.16152,1.48297
2018-12-10 02:11:00,361.65799,359.7855,1.87249
2018-12-10 02:12:00,362.50501,359.97367,2.53134
2018-12-10 02:13:00,362.59399,360.07886,2.51513
2018-12-10 02:14:00,361.48907,359.95565,1.53342
2018-12-10 02:15:00,361.37299,360.03002,1.34297
2018-12-10 02:16:00,361.26169,360.03056,1.23113
2018-12-10 02:17:00,361.25,359.68881,1.56119
2018-12-10 02:18:00,361.48347,359.32821,2.15526
2018-12-10 02:19:00,361.508,359.46051,2.04749
2018-12-10 02:20:00,361.44556,359.17344,2.27212
2018-12-10 02:21:00,361.439,359.35934,2.07966
2018-12-10 02:22:00,361.48061,359.75108,1.72953
2018-12-10 02:23:00,361.48499,359.887,1.59799
2018-12-10 02:24:00,362.25692,360.28421,1.97271
2018-12-10 02:25:00,362.33801,360.14146,2.19655
2018-12-10 02:26:00,362.59319,360.23579,2.3574
2018-12-10 02:27:00,362.62,359.86352,2.75648
2018-12-10 02:28:00,361.51689,359.91944,1.59745
2018-12-10 02:29:00,361.401,359.65654,1.74446
2018-12-10 02:30:00,361.46162,359.91337,1.54825
2018-12-10 02:31:00,361.46799,359.74855,1.71944
2018-12-10 02:32:00,360.84902,359.49833,1.35069
2018-12-10 02:33:00,360.784,359.2522,1.5318
2018-12-10 02:34:00,360.46818,359.27916,1.18902
2018-12-10 02:35:00,360.435,359.34757,1.08743
2018-12-10 02:36:00,361.16708,359.2503,1.91678
2018-12-10 02:37:00,361.24399,359.38266,1.86133
2018-12-10 02:38:00,361.0974,359.31194,1.78546
2018-12-10 02:39:00,361.082,359.62793,1.45407
2018-12-10 02:40:00,361.57338,359.08261,2.49077
2018-12-10 02:41:00,361.625,358.88354,2.74146
2018-12-10 02:42:00,361.50918,358.83374,2.67544
2018-12-10 02:43:00,361.49701,359.25998,2.23703
2018-12-10 02:44:00,361.68795,359.74383,1.94412
2018-12-10 02:45:00,361.70801,359.73544,1.97257
2018-12-10 02:46:00,361.86727,359.88492,1.98235
2018-12-10 02:47:00,361.884,359.79528,2.08872
2018-12-10 02:48:00,361.11481,359.75815,1.35666
2018-12-10 02:49:00,361.034,359.68,1.354
2018-12-10 02:50:00,361.85025,359.74106,2.10919
2018-12-10 02:51:00,361.936,359.7325,2.2035
2018-12-10 02:52:00,361.82559,359.72354,2.10205
2018-12-10 02:53:00,361.814,359.69691,2.11709
2018-12-10 02:54:00,361.42035,359.24639,2.17396
2018-12-10 02:55:00,361.379,359.13194,2.24706
2018-12-10 02:56:00,361.72832,359.03084,2.69748
2018-12-10 02:57:00,361.76501,358.89864,2.86637
2018-12-10 02:58:00,360.87185,358.9952,1.87665
2018-12-10 02:59:00,360.77802,359.28306,1.49496
2018-12-10 03:00:00,361.75351,359.33044,2.42307
2018-12-10 03:01:00,361.85599,359.36605,2.48994
2018-12-10 03:02:00,361.91572,359.58492,2.3308
2018-12-10 03:03:00,361.922,359.66123,2.26077
2018-12-10 03:04:00,362.33555,359.50173,2.83382
2018-12-10 03:05:00,362.379,359.64274,2.73626
2018-12-10 03:06:00,362.09394,359.97549,2.11845
2018-12-10 03:07:00,362.064,359.53264,2.53136
2018-12-10 03:08:00,360.85863,359.86841,0.99022
2018-12-10 03:09:00,360.73199,359.71374,1.01825
2018-12-10 03:10:00,361.11025,359.74506,1.36519
2018-12-10 03:11:00,361.14999,359.49417,1.65582
2018-12-10 03:12:00,361.54725,359.63215,1.9151
2018-12-10 03:13:00,361.58899,359.38029,2.2087
2018-12-10 03:14:00,361.15373,359.57132,1.58241
2018-12-10 03:15:00,361.108,359.61431,1.49369
2018-12-10 03:16:00,361.60661,359.74445,1.86216
2018-12-10 03:17:00,361.659,359.87189,1.78711
2018-12-10 03:18:00,361.15856,359.50658,1.65198
2018-12-10 03:19:00,361.10599,359.23249,1.8735
2018-12-10 03:20:00,360.9024,359.05197,1.85043
2018-12-10 03:21:00,360.88101,358.83423,2.04678
2018-12-10 03:22:00,360.63849,358.91672,1.72177
2018-12-10 03:23:00,360.61301,359.47892,1.13409
2018-12-10 03:24:00,361.72244,359.56896,2.15348
2018-12-10 03:25:00,361.83899,359.78432,2.05467
2018-12-10 03:26:00,362.65977,359.92053,2.73924
2018-12-10 03:27:00,362.746,359.84141,2.90459
2018-12-10 03:28:00,362.71886,359.93932,2.77954
2018-12-10 03:29:00,362.716,359.99099,2.72501
2018-12-10 03:30:00,362.70424,360.44075,2.26349
2018-12-10 03:31:00,362.703,360.20716,2.49584
2018-12-10 03:32:00,362.72744,360.65803,2.06941
2018-12-10 03:33:00,362.73001,360.14524,2.58477
2018-12-10 03:34:00,362.56801,360.01218,2.55583
2018-12-10 03:35:00,362.55099,359.91188,2.63911
2018-12-10 03:36:00,362.15826,359.69429,2.46397
2018-12-10 03:37:00,362.117,359.61257,2.50443
2018-12-10 03:38:00,361.96315,359.47277,2.49038
2018-12-10 03:39:00,361.94699,359.5705,2.37649
2018-12-10 03:40:00,361.89543,359.64228,2.25315
2018-12-10 03:41:00,361.89001,359.55596,2.33405
2018-12-10 03:42:00,361.71172,359.34742,2.3643
2018-12-10 03:43:00,361.69299,359.57318,2.11981
2018-12-10 03:44:00,363.11103,359.95373,3.1573
2018-12-10 03:45:00,363.26001,360.16814,3.09187
2018-12-10 03:46:00,362.8944,360.28537,2.60903
2018-12-10 03:47:00,362.85599,360.30438,2.55161
2018-12-10 03:48:00,362.13205,360.28918,1.84287
2018-12-10 03:49:00,362.056,360.2766,1.7794
2018-12-10 03:50:00,363.9998,360.39183,3.60797
2018-12-10 03:51:00,362.12914,360.42558,1.70356
2018-12-10 03:52:00,361.642,360.61947,1.02253
2018-12-10 03:53:00,361.94492,360.40543,1.53949
2018-12-10 03:54:00,361.789,360.39242,1.39658
2018-12-10 03:55:00,361.6974,360.27666,1.42074
2018-12-10 03:56:00,361.67401,360.1289,1.54511
2018-12-10 03:57:00,362.64346,359.99972,2.64374
2018-12-10 03:58:00,362.64099,360.09055,2.55044
